sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,prep,0,16.419686818
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,1,16.410626429,3,10003
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,2,16.442717697,9,10009
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,3,15.353503166,27,10027
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,4,15.431668070,90,10090
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,5,15.434938254,233,10240
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,6,15.391981893,661,10721
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,7,16.404949205,1635,12045
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,8,15.430870420,2838,14846
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,9,16.368328975,3088,18418
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,10,17.387367178,2415,19133
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,11,16.386771664,1586,17282
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,12,16.381654164,950,14733
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,13,16.391172434,545,12939
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,14,16.400423350,267,11576
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,15,15.386802981,160,10817
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,16,16.417181951,61,10483
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,17,16.379236715,35,10189
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,18,14.401075746,14,10099
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,19,15.380927975,4,10035
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,20,15.392969040,2,10016
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,21,15.375918552,1,10009
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,iter,22,17.368564043,0,10000
sssp_1789495886_1034703,rnd10k_unreach,frontier,2,2,final,0,15.380676800
sssp_1789496309_1046047,chain40,frontier,2,2,prep,0,16.479186208
sssp_1789496309_1046047,chain40,frontier,2,2,iter,1,15.401961598,1,41
sssp_1789496309_1046047,chain40,frontier,2,2,iter,2,16.416449454,1,41
sssp_1789496309_1046047,chain40,frontier,2,2,iter,3,15.374106077,1,41
sssp_1789496309_1046047,chain40,frontier,2,2,iter,4,15.360920857,1,41
sssp_1789496309_1046047,chain40,frontier,2,2,iter,5,15.472188971,1,41
sssp_1789496309_1046047,chain40,frontier,2,2,iter,6,15.437734625,1,41
sssp_1789496309_1046047,chain40,frontier,2,2,iter,7,16.411850869,1,41
sssp_1789496309_1046047,chain40,frontier,2,2,iter,8,14.371013879,1,41
sssp_1789496309_1046047,chain40,frontier,2,2,iter,9,15.342298885,1,41
